class,year,powertrain,mileage_bin,share_sales,share_mileage
46Diesel,2026,phev,80-100,0,0
46Diesel,2026,phev,100-120,0,0
46Diesel,2026,phev,120-140,0,0
46Diesel,2026,phev,140-160,1.5131854978078397e-7,8.28749988387689e-7
46Diesel,2026,phev,160-180,5.503300269222268e-7,3.509279714206335e-6
46Diesel,2026,phev,180-200,1.2738412204710175e-7,9.542289439293478e-7
46Diesel,2026,phev,>200,0,0
46Diesel,2026,bev,0-20,0,0
46Diesel,2026,bev,20-40,0,0
46Diesel,2026,bev,40-60,0,0
46Diesel,2026,bev,60-80,0,0
46Diesel,2026,bev,80-100,0,0
46Diesel,2026,bev,100-120,0,0
46Diesel,2026,bev,120-140,0,0
46Diesel,2026,bev,140-160,0,0
46Diesel,2026,bev,160-180,0,0
46Diesel,2026,bev,180-200,0,0
46Diesel,2026,bev,>200,0,0
46Diesel,2026,fcev,0-20,0,0
46Diesel,2026,fcev,20-40,0,0
46Diesel,2026,fcev,40-60,0,0
46Diesel,2026,fcev,60-80,0,0
46Diesel,2026,fcev,80-100,0,0
46Diesel,2026,fcev,100-120,0,0
46Diesel,2026,fcev,120-140,0,0
46Diesel,2026,fcev,140-160,0,0
46Diesel,2026,fcev,160-180,0,0
46Diesel,2026,fcev,180-200,0,0
46Diesel,2026,fcev,>200,0,0
46Diesel,2027,conventional_ice,0-20,0.46470046478168087,0.2021209720199756
46Diesel,2027,conventional_ice,20-40,0.37343753054665263,0.40005468012135303
46Diesel,2027,conventional_ice,40-60,0.06799496799567664,0.1240065278156611
46Diesel,2027,conventional_ice,60-80,0.03320126830811713,0.08547284695730868
46Diesel,2027,conventional_ice,80-100,0.012523566121654043,0.04341220552885976
46Diesel,2027,conventional_ice,100-120,0.009692146686445911,0.038271866646057445
46Diesel,2027,conventional_ice,120-140,0,0
46Diesel,2027,conventional_ice,140-160,0.004477205743736502,0.024521013540681688
46Diesel,2027,conventional_ice,160-180,0.003679588748554469,0.023463568259467167
46Diesel,2027,conventional_ice,180-200,3.0816089272802283e-4,0.002308419907462687
46Diesel,2027,conventional_ice,>200,0,0
46Diesel,2027,adv_conv,0-20,0,0
46Diesel,2027,adv_conv,20-40,0.011993635290791114,0.012847436804980846
46Diesel,2027,adv_conv,40-60,0.003862262827810732,0.007043983729563017
46Diesel,2027,adv_conv,60-80,0.0022198230305457874,0.0057159555075457
